,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
0,0.6463061610801081,0.4321586006819336,0.5916578925029645,0.7182183911119691,0.479406611382025,0.7630501656415519,0.1966441844445934,0.5,0.5,0.5540127569849536,0.5186314563129631,0.2936227745530772,0.7316038936785488,0.6382979467378932,0.8045331950888266,0.5665772343326292,0.14096308900523558,0.4025069301314341,0.04063727600940676,0.5534165406034588
1,0.4902131781751562,0.666400385395046,0.8382339366197342,0.5290293647926272,0.3449651718198216,0.4936913246711771,0.5415381663808253,0.5,0.5,0.5548271003227631,0.5363080979746373,0.4725892317825453,0.3787416788045255,0.21219615765611669,0.3530381786596506,0.5517638595902544,0.11159666048237474,0.6288220071182163,0.02586627283680833,0.1779040089267518
2,0.7328452021276275,0.3772883096596156,0.5997091265115061,0.8497466134499434,0.5694005698397728,0.8101882864343901,0.2347072386601577,0.5,0.5,0.7265747873850652,0.5431193645371859,0.4069966582118326,0.4732343713952605,0.46263711790259204,0.4852549769957286,0.5470702566619949,0.17280881118881114,0.3675030593936496,0.11686313554943972,0.3935856442928382
3,0.7080931660965932,0.20751712451316054,0.06392225592671591,0.5136733831179096,0.8186549363546467,0.6667612654625037,0.18302019943972486,0.5,0.5,0.6464299959148414,0.5278464389196265,0.7458744438842024,0.3014637712277947,0.4303446531158053,0.5625759080614167,0.433119310962288,0.17469976689976685,0.38253302704353415,0.04719949653870358,0.4274187741037536
4,0.2889586416144525,0.6581032986427142,0.5548271003227631,0.17173862950873053,0.3118453209091169,0.3198043808585835,0.5290293647926272,0.5,1.0,0.21087649927687047,0.44480356825686107,0.43844529450341857,0.7169618026088193,0.4315380245557738,0.4605907464318356,0.5694261007871193,0.057201136363636364,0.27310871675139425,0.14387574367591624,0.4713034639781917
5,0.5501836632103898,0.5922776565726503,0.4642103313397146,0.1966441844445934,0.5697188924766188,0.3680604735990048,0.4582530438909755,1.0,0.5,0.5916578925029645,0.4611636557277468,0.6429367322957383,0.6250469859466087,0.4249784958064581,0.5655626032228738,0.4732184728682402,0.19186071428571427,0.4834572556073937,0.24543738200125864,0.3476711665354429
6,0.7519206527407419,0.26634239113408953,0.17651425336466486,0.5333082691355854,0.7535803492968632,0.7296050422805075,0.07804884178562582,0.5,0.5,0.6400643174688619,0.4960064081115725,0.14153854851104236,0.6214920329353791,0.4346979689732399,0.5696887818872325,0.5206100575731489,0.10071382095062296,0.3619776625904667,0.08450482856440053,0.4378322540774465
7,0.6449436525435257,0.5067711629952137,0.2625502708305818,0.1177465752975046,0.5770274164117167,0.5593841791633816,0.0,0.5,0.5,0.4033579632027984,0.5409981631244487,0.25986883766153696,0.26499998294443344,0.684028713585843,0.5653345355109256,0.6868341158598966,0.12651736770691993,0.4736012751175616,0.1485849734692508,1.0
8,0.3911292417569432,0.679802311410004,0.8382339366197342,0.4995099027794752,0.2548729446664557,0.4788035114454722,0.5415381663808253,0.5,0.0,0.3901366667460584,0.5506873183168652,0.3805080156978347,0.3152576249068163,0.3538065517748038,0.5627262426599821,0.34037479236554297,0.20121462043111524,0.5192572229528412,0.3970596822224961,0.543504016369911
9,0.5177545240420096,0.5295713488646006,0.4183176292596527,0.27394661174919305,0.5802678983033316,0.38880634017090604,0.4944206980146633,0.5,0.5,0.5650489887959524,0.4924067733089117,0.6408368526247666,0.13343267365942318,0.2347315799654405,0.452188812053241,0.6031115398147427,0.0996231747527084,0.4142350695092852,0.13755622536517506,0.30164038668105103
10,0.4207309502158194,0.30913152168357694,0.2857792704780253,0.5838559426250779,0.4335479699456506,0.7051598463175099,0.17706629540292446,0.5,0.5,0.16430360062836352,0.481371260200004,0.6545611166290505,0.3908097487283958,0.19310949169045616,0.3634760662600684,0.5399700114640595,0.09910965323336454,0.6470097584201778,0.14233147003294708,0.3277343086693604
11,0.5706155513296672,0.6279497235714067,0.6734984638106701,0.3954171107366692,0.4811233372744385,0.4593715391004689,0.4759749663461017,0.5,0.5,0.6389915383301649,0.4998082714185406,0.4529187314062724,0.6843294861807883,0.40679287654018986,0.584027578244798,0.6533979940474987,0.13924670846394985,0.4168048156204083,0.05460073214618105,0.27428487056593165
12,0.3179383240080432,0.5875615000125098,0.4200444743011543,0.14850424853946753,0.5109543775214224,0.18709996033413007,0.7689204705056741,0.5,0.5,0.4400693004217788,0.452037438833502,0.3298060326312352,0.5889104911552133,0.5108113147261614,0.7131469715050881,0.5846505954374681,0.09563824776260008,0.4395304121235436,0.2106041535556954,0.48123669626834004
13,0.3827217705132187,0.583653171732271,0.7762841440765826,0.6291958641253692,0.2092148140446754,0.6320556725717392,0.3673567107853658,0.5,0.5,0.24472287774067836,0.4798588782969326,0.32248218608351586,0.6067538877895507,0.6320177036871704,0.6286404831289671,0.8812671931429309,0.06749784688995214,0.38820630099652814,0.08722466960352422,0.6155886541449787
14,0.5358353445117527,0.5606447260552763,0.5997091265115061,0.44588057489561106,0.3902690427184997,0.6065029297187631,0.2347072386601577,0.5,0.0,0.399118692658501,0.525694611460136,0.532523563103192,0.5117354506361774,0.7160977687136182,0.7539085701503175,0.6167152046607551,0.15920181818181814,0.35717209084853724,0.09180237419933272,0.763716352192543
15,0.4753554718323613,0.4480048277445646,0.4897112736224241,0.5482170397894871,0.4723888497154112,0.5641167533150453,0.4210867463611522,0.5,0.5,0.4392375262681764,0.4379400691749412,0.3084880276328296,0.6668843991566344,0.3368282574087124,0.4396384078603713,0.5446115250753449,0.07395104895104894,0.4042996286651828,0.1933185941304584,0.3217520927254774
