Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sun Dec 25 2011,12:00p,Boston Celtics,104,New York Knicks,106,Box Score,,19763,
Sun Dec 25 2011,2:30p,Miami Heat,105,Dallas Mavericks,94,Box Score,,20421,
Sun Dec 25 2011,5:00p,Chicago Bulls,88,Los Angeles Lakers,87,Box Score,,18997,
Sun Dec 25 2011,8:00p,Orlando Magic,89,Oklahoma City Thunder,97,Box Score,,18203,
Sun Dec 25 2011,10:30p,Los Angeles Clippers,105,Golden State Warriors,86,Box Score,,19596,
Mon Dec 26 2011,7:00p,Detroit Pistons,79,Indiana Pacers,91,Box Score,,18165,
Mon Dec 26 2011,7:00p,New Jersey Nets,90,Washington Wizards,84,Box Score,,17102,
Mon Dec 26 2011,7:00p,Houston Rockets,95,Orlando Magic,104,Box Score,,18846,
Mon Dec 26 2011,7:00p,Toronto Raptors,104,Cleveland Cavaliers,96,Box Score,,20562,
Mon Dec 26 2011,7:00p,Milwaukee Bucks,95,Charlotte Bobcats,96,Box Score,,17173,
Mon Dec 26 2011,8:00p,Oklahoma City Thunder,104,Minnesota Timberwolves,100,Box Score,,19406,
Mon Dec 26 2011,8:30p,Denver Nuggets,115,Dallas Mavericks,93,Box Score,,20408,
Mon Dec 26 2011,8:30p,Memphis Grizzlies,82,San Antonio Spurs,95,Box Score,,18581,
Mon Dec 26 2011,9:00p,New Orleans Hornets,85,Phoenix Suns,84,Box Score,,17776,
Mon Dec 26 2011,10:00p,Los Angeles Lakers,91,Sacramento Kings,100,Box Score,,17317,
Mon Dec 26 2011,10:00p,Philadelphia 76ers,103,Portland Trail Blazers,107,Box Score,,20509,
Mon Dec 26 2011,10:30p,Chicago Bulls,91,Golden State Warriors,99,Box Score,,19596,
Tue Dec 27 2011,7:30p,Atlanta Hawks,106,New Jersey Nets,70,Box Score,,18711,
Tue Dec 27 2011,8:00p,Boston Celtics,107,Miami Heat,115,Box Score,,20166,
Tue Dec 27 2011,8:30p,Minnesota Timberwolves,95,Milwaukee Bucks,98,Box Score,,17352,
Tue Dec 27 2011,10:00p,Sacramento Kings,79,Portland Trail Blazers,101,Box Score,,20350,
Tue Dec 27 2011,10:30p,Utah Jazz,71,Los Angeles Lakers,96,Box Score,,18997,
Wed Dec 28 2011,6:00p,Indiana Pacers,90,Toronto Raptors,85,Box Score,,19800,
Wed Dec 28 2011,7:00p,Miami Heat,96,Charlotte Bobcats,95,Box Score,,19614,
Wed Dec 28 2011,7:30p,Washington Wizards,83,Atlanta Hawks,101,Box Score,,17750,
Wed Dec 28 2011,7:30p,Cleveland Cavaliers,105,Detroit Pistons,89,Box Score,,22076,
Wed Dec 28 2011,8:00p,Boston Celtics,78,New Orleans Hornets,97,Box Score,,17802,
Wed Dec 28 2011,8:00p,Oklahoma City Thunder,98,Memphis Grizzlies,95,Box Score,,18119,
Wed Dec 28 2011,8:30p,Los Angeles Clippers,90,San Antonio Spurs,115,Box Score,,18581,
Wed Dec 28 2011,9:00p,Philadelphia 76ers,103,Phoenix Suns,83,Box Score,,16360,
Wed Dec 28 2011,9:00p,Utah Jazz,100,Denver Nuggets,117,Box Score,,19155,
Wed Dec 28 2011,10:30p,New York Knicks,78,Golden State Warriors,92,Box Score,,19596,
Thu Dec 29 2011,7:00p,New Jersey Nets,78,Orlando Magic,94,Box Score,,18954,
Thu Dec 29 2011,8:00p,Dallas Mavericks,102,Oklahoma City Thunder,104,Box Score,,18203,
Thu Dec 29 2011,8:00p,San Antonio Spurs,85,Houston Rockets,105,Box Score,,18267,
Thu Dec 29 2011,10:00p,Denver Nuggets,102,Portland Trail Blazers,111,Box Score,,20531,
Thu Dec 29 2011,10:00p,Chicago Bulls,108,Sacramento Kings,98,Box Score,,17317,
Thu Dec 29 2011,10:30p,New York Knicks,82,Los Angeles Lakers,99,Box Score,,18997,
